Product Name,Brand,Category,Sub Category,Rating,rev
Vaseline Men Active Bright Acne Expert Face Wash,Vaseline,Cleanser,face-wash,4.7,"cuci mukanya ini bener-bener bagus banget dipakai wajah yang dulunya berjerawat jadi hilang harganya juga murah dan masuk kantong, semoga selalu dikasih diskon dan bahkan langganan di sini ????"
Ultimate Golden Swallow Facial Foam,Lacoco,Cleanser,face-wash,4.6,dapet dari socobox dann enak bgt pas pertama pake bikin seger tapi rada bikin kering karna foam tapi kalo buat kulit oily mungkin bisa cocok bgt sama produk inii b
Truwhite Brightening Facial Wash,Erha,Cleanser,face-wash,4.5,"Facial wash dengan active ingredients yang kadang agak bikin cekat-cekit kalau dipakai. Buat effectiveness emang bikin muka berasa bersih dan cerah, sayangnya agak boros kalau pakai karena ini tuh tipe face wash yang irit busa. Agak kurang suka sama packagingnya karena bentuknya botol agak tricky buat mencet keluar si face washnya T______T"
Trial Size - Harlette Oatmilk Gentle Facial Wash,Harlette,Cleanser,face-wash,4.6,"baru pertama kali coba, aku tuh emg lagi nyari fw yg bisa buat calming wajah ku. lalu aku lihatlh ini di store sociola yowes kucoba dulu, gaada busanya dan melembabkan gabikin muka kering sih kalo di aku, over all is good."
Tremella Daily Hydrating Cleanser,BLP Beauty,Cleanser,face-wash,4.8,"Wanginya enakk bgt, seger ada mint nya gitu, teksturnya kayak gel tapi gak bikin kulit ketarik setelah pemakaian, so far so good sih, cocok dikulit aku, pasti bgt bakalan repurchase lg"
Total Effects 7in1 Foaming Cleanser,Olay,Cleanser,face-wash,4.4,"Repurchase buat ibu karena beliau st normal dan selalu cocok sama fw ini ? krn kandungannya jg yg ga macam-macam+ kombinasikan sama rangkaian olay total effect lainnya, hasilnya BAGUSSSS BANGETTTT ???"
The Radiance White Purifying Facial Foam,YOU Beauty,Cleanser,face-wash,4.8,"Suka banget sama wanginya, favvvv banget! Fav kedua adalah warnanya cantik banget kayak pearl serius ini facial wash tercantik warnanya yang pernah aku coba. Teksturnya lembut dan ga bikin kulit ketarik/kering. After taste-nya lembab dan lumayan mencerahkan wajah, dan kerasa bersihnya. Definitely worth the price, tapi karena aku sudah coba facial wash dari YOU yang lainnya yang lebih murah dan hasilnya serupa, jadi aku pilih yang lain-lain itu dulu. Tapi kalau lagi ada budget aku mungkin akan beli ini lagi karena wanginya gaada tandingan sih! Sudah 2x repurchase kalau nggak salah ingat."
Tea Tree Biome Blemish Cica Gel Cleanser,Mediheal,Cleanser,cleansing-gel,4.8,Loveeeee bgt sama produk ini! Sejak pemakaian pertama udah secinta itu bener2 kerasa bersih setelah cuci muka pertama kali. Enak ga ada efek ketarik juga
Tea Tree Bija Pro Acne Korean Cleanser,Rojukiss,Cleanser,face-wash,4.7,"Baik tekstur bgs sangat halus ketika habis cucimuka good bakal order lagi karene cocok di muka ku, saran aja segera launcing toner dan cream /pelembabnya"
Tea Tree Acne Daily Wash,essenHerb,Cleanser,face-wash,4.6,Sebagus itu buat ngilangin jerawat dipunggu kurang lebih sebulan kaka aku jerawat dipunggunya bersih banget dan bener bener se wort it itu guys to buy.
Tamagohada Ultimate Mild Peeling Face Wash Make Up Remover,Hada Labo,Cleanser,face-wash,4.4,"Korban beauty blogger.. cari pencuci untuk kulit kombinasi cenderung berminyak, dan pgn cari yg bisa ngilangin bekas jerawat dgn cepat .. disini double functiom sih, makeup remover+facial wash. Tapi alangkah baiknya, mending hapus dulu makeup pake micellar water, baru pake hadalabo ini .. dan ngefek bgt buat ngilangin belas jerawat. Dan teksturnya suka, ga ada busanya .. ????"
Superfood Gentle Cleanser,Argavell,Cleanser,face-wash,4.8,Gak perlu banyak-banyak karna teksturnya agak cair tapi lembut membersihkan. Gak bikin wajah kesat atau kering ketarik. Ingredientsnya sih juara ya. Semoga cocok terus deh.
Super Matcha Pore Clean Cleansing Gel,Some By Mi,Cleanser,cleansing-gel,4.7,"Baru pakai seminggu, belum terlihat ada perubahan. Teksturnya gel kyk cosrx goodmorning gel cleaner, bedanya klo matcha ini ada aromanya, klo cosrx ga ada aroma. Produknya bening, ada busa sedikit, tidak trlalu narik di muka. Overall oke aja, ga bikin breakout, tp ga bikin lbh bagus juga, mngkin next cobain cleaner lain lagi"
Super Clean Foam Cleanser,Nacific,Cleanser,face-wash,4.6,"Baru pertama kali cobain pake facewash dari Nacific, sejauh ini setelah pemakaian 4 harian belum ada breakout atau gimana2 sih.. dari segi trexture oke & busanya gak yg lebay tpi cukup buat bikin berasa bersih"
Super Aqua Cell Renew Snail Cleansing Foam,Missha,Cleanser,face-wash,4.6,"Di kulit combi to oily produk dgn kandungan snail selalu berhasil di kulitku. Lembab, namun tidak bikin breakout dan menenangkan. Termasuk produk face wash ini. Setelah pemakaian kulit wajah halus dan tidak terasa ketarik/ketat. ?"
Sukin Brightening Radiance Gel Cleanser 125ml Pump,Sukin,Cleanser,cleansing-gel,4.8,adalah/ada·lah/ v 1 identik dengan: Pancasila -- falsafah bangsa Indonesia; 2 sama maknanya dengan: Desember -- bulan kedua belas; 3 termasuk dalam kelompok ...
Sukin Brightening Jelly Exfoliator 125ml Tube,Sukin,Cleanser,scrub-exfoliator,4.8,"Alhamdulillah praktis banget pake ini bagi kalian yg mau exfoliating & scrubbing , ngk pake lama nggak usah harus nunggu berapa lama dulu terus di scrub gitu dan di aku hasilnya cukup keliatan bikin cerah"
Sukin Brightening Illuminating Moisturiser 60ml Pump,Sukin,Cleanser,face-wash,4.8,Awalnya dari coba yang series buat acne itu.. terus coba yang ini.. bener2 beda banget si.. jadi lebih merona dan bener2 kelihatan cerahhh.. baunya jg enakk
Soothing Cleanser Wash,Elsheskin,Cleanser,face-wash,4.5,"Buat kulit yang sensitive, cleanser wash dari elsheskin sangat membantu kulit jadi lembut, pas, ga kering, ga berminyak.. untuk pemakaian lbh baik dibarengi jg dg produk skincare lain dari elsheskin.
Fact : produk dalam negri yang ga abal2, and i'm proud of this product."
Soothing Chamomile Facial Cleanser,St. Ives,Cleanser,face-wash,4.7,"Bagus banget sih soothing chamomile cleanser ini ,wajah aku jadi lebih halus dan glowing..
Pastinya nanti aku harus beli lagi buat stok di rumah..
Pokoknya bagus deh"
Snail Truecica Miracle Low pH Gel Cleanser,Some By Mi,Cleanser,face-wash,4.6,"pertama kali banget gunain gel cleanser ini,  so far selama penggunaan tidak ada efek yang gak saya suka. masih kategori suka sih. jadi masih tahap penyesuaian dan adaptasi pengunaannya."
Skinsitive DF Ultracalm Face Wash,Erha,Cleanser,face-wash,4.3,"Saya kurang cocok dengan sabun ini mungkin cocok cocokan kali ya. Next time coba yg lain lagi. Tapi so far habisin untuk sabunin badan saja jadinyaa,"
Cleansing Moist Micellar Water Complete Solutions,Azarine,Cleanser,micellar-water,4.7,"di aku cocok banget, ga pedih di kulit dan bisa angkat make up maupun kotoran. tekstur nya cair banget, tapi juara banget!! tapi menurut ku termasuk mahal, so mau coba produk lain hehe"
Cleansing Milk Rose,Herborist,Cleanser,makeup-remover,4.5,"packagingnya bagus, aromanya seger. pengen cobain herborist yang ini. harga terjangkau ..apalagi  ditambah diskon. mantabbb pokoknyaaa . sukaaaaaaaaaa"
Cleansing Lotion,Rubiena,Cleanser,cleansing-gel,4.4,"Cleansing lotion ini baguuss buat ngangkat debu. Tapi ga begitu ngangkat make up. Cuman aku suka bgt sm ini krn calming bgt di kulit akuuu, jd sadar kalo bruntusan di dahi juga mulai memudar, baunya juga enak.. And bakal repurchase krn emg se-worth it ituu"
Cleansing Foam,Raiku,Cleanser,face-wash,4.5,"Awalnya beli raiku karena discount dan direkomendasiin oleh Sociolla, sayangnya raiku di aku tuh biasa banget sampai bisa dibilang ga ada efek apa-apa."
Cleansing Cream,Raiku,Cleanser,cleansing-cream,4.4,"Baru cobain sekali dan sukak! Tekstur-nya lebih ke gel dibanding cream. Perlu apply 2x supaya muka bener-bener bersih. Cukup puas dgn remover ini, trus harganya affordable pula. Langsung deh repurchase buat stock ?"
Cleanser Wash For Normal Skin,Elsheskin,Cleanser,face-wash,4.5,"beli ini untuk teman yang kulitnya kering, alhamdulillah sih lumayan berpengaruh.. skrg kulitnya jadi agak lembab,  mungkin nnti mau coba rangkaian lainnya buat diriku sndiri"
Cleanse & Refresh Cucumber Facial Wipes,St. Ives,Cleanser,cleansing-wipes,4.4,ini tuh cukup bersih dalam membersihkan wajah dan riasan mata tapi tekstur tissuenya menurutku agak kasar..sehingga menimbulkan redness di wajahku yang sensitif.. padahal okee banget buat traveling biar ga ribet bawa first cleanser
Clean It Zero Cleansing Balm Unicorn Edition,banila co.,Cleanser,cleansing-balm,4.8,"My first cleansing balm! Waktu itu memang lagi cari first cleanser dan tertarik sama banila, cuman masih mikir-mikir ulang karena menurutku tergolong pricey. Ga pernah kepikiran kalau bakal impulsive buying banila karena packagingnya lucu banget. So far, ga nyesel beli ini karena it is a good value for the price."
Clean it Zero Cleansing Balm Pore Clarifying,banila co.,Cleanser,cleansing-balm,4.5,"Mudah menghapus make up, teksturnya baik, dapat menghapus make up dengan baik, hanya perlu bilas pakai air sehingga mudah untuk digunakan, hanya perlu menggunakan sedikit untuk sekali pemakaian."
Cellup Micro Foam Cleanser,Lagom,Cleanser,face-wash,4.4,"Pas pake ini pertama kali ngingetin aku sama texture nya Senka, but this one is way moooore hydrating! Nggak bikin kulit ketarik/keset (on my combination to be specific) dan harganya jg murah ya untuk ukuran segede ini. Last, bersiih sih sihhhh!"
Cellup Gel To Water Cleanser,Lagom,Cleanser,face-wash,4.6,"I'm impressed with the performance despite the texture that is gel without foam. We may psychologically disbelieve that the product cleans your face, but it does though. Effectively, yet gently."
C-defense Energizing Whip Foam,Wardah,Cleanser,face-wash,4.6,"manteppp, fcnya bikin wajah segar, bersih, sat set sat set gitu, tapi ga yang buat nyelekit ato kesat gitiuu. foammya juga lembyuttt, syuka dehhh, ulu"
C-Defense Energizing Creamy Wash,Wardah,Cleanser,face-wash,4.4,"Awalnya ngira apa karena ambilnya kebanyakkan? tapi mau dipake dikitpun juga tetep busanya banyak dan agak keset. Aku ttep pake facial wash ini karena wangi jeruknya enak dan seger, kayak wangi2 tablet vitamin c"
Bundling ERHA Acneact Acne Cleanser Scrub Beta Plus (ACSBP) (3X) - Sabun Wajah Kulit Jerawat,Erha,Cleanser,face-wash,4.8,beli karna awalnya direkomendasiin sama dokter tp makin lama jadi suka dan kalo ganti ngerasa ga bersih aja pas cuci muka dan akhirnya balik lagi. ini juga ada scrub nya dan ga nyakitin muka sih. suka
Brightening Facial Wash,Rubiena,Cleanser,face-wash,4.3,"It's not that expensive, murah si produknya dan lumayan seusai harga, botolnya kecil dan isinya seperti gel gitu, uda make selama 3 bulan, engga ada effek effek aneh sih tapi juga ga ada yang mengubah gimana juga. Safe choice aja gitu."
Brightening Facial Cleanser C White,Azarine,Cleanser,face-wash,4.6,"pencuci muka ini teksturnya gel, sensasinya pas udah dipake dimuka seger, lembab dan mencerahkan muka juga. harum dari pencuci mukanya ga terlalu nyengat."
Bright Beauty Whip Foam,Pond's,Cleanser,skincare,4.7,"busanya banyak dan wangi banget si untuk yg kulit sensitif mungkin kurang cocok ya, habis dipake wajah langsung keset dan terlihat bersih jadi cocok buat yg kulitnya berminyak"
Blemish Care Tea Tree Face Cleanser,St. Ives,Cleanser,cleansing-gel,4.5,Teksturnya enak wanginya juga seger.. tapi setelah dipake kulit rasanya ketarik banget.. kering makanya harus buru buru pake pelembab atau toner! Tp efeknya itu kerasa emang jarang banget jerawatan.. packagingnya emm susah buat dibawa kemana mana..?
Bio White Advanced Whitening Cleanser,Bio-essence,Cleanser,face-wash,4.4,ini bikin kulit cerah pas abis pake. cuman sayangnya ini bikin kulit agak keringya. enak juga banyak busa nya. kalau lgi kusem oke sih pake ini. cuman itu aja agak bikin kering
Banila Co Clean It Zero Cleansing Balm Revitalizing,banila co.,Cleanser,cleansing-balm,4.6,"Loving this cleanser balm. wanginya enak, semua makeup luntur pakai balm ini. kulit juga ga jadi kayak keset kering gitu habis pakai ini. yang jadi permasalahan adalah packagingnya yang super bulky, jadi susah dibawa-bawa untuk kemana-mana. dan spatulanya yang gampang banget hilang."
Banila Co Clean It Zero Cleansing Balm Purifying,banila co.,Cleanser,cleansing-balm,4.5,"Kulitku sensitif dan sulit banget cocok sama skincare apapun. Tapi aku uda pake cleansing balm ini sejak 2017 dan ga pernah ganti2 lagi. Efektif banget bersihin muka walaupun ga makeup, karena dia bisa bersihin komedo dan minyak di muka juga. Terbukti setiap facial, therapistnya selalu bilang hidungku bersih ga ada komedonya. Ini varian untuk kulit sensitif jadi tanpa pewangi. Kadang cleansing balm tuh minyaknya terlalu berat dan malah menyumbat pori-pori, tapi ini ngga pernah bermasalah di aku. Kayanya seumur idup bakal pake cleansing balm ini terus sih."
Banila Co Clean It Zero Cleansing Balm Original,banila co.,Cleanser,cleansing-balm,4.5,"Super duper bener-bener oke kebangetan.. mau makeup waterproof dari brand makeup termahal sampai termurah? Hanya balm cleansing ini aja yg bisa mengatasi.. karena aku makeup nya beraneka ragam brand, gak bikin perih di mata, utk ngebersihin nya 95% oke, gak perlu pake banyak2 jadi hemat pakenya, kalo travelling hanya cukup bawa ini sama face wash kecil aja, beres tanpa takut makeup masih tinggal di kulit wajah. Karena habis pake ini terus pake bioderma cleansing water,liat di kapas tuh hampir bersih dr makeup. Thank Youuuuuu banila, and pleaseee Sociolla perbanyak discount produk ini biar bisa restock lagi dan lagi dan lagi.. ?"
Banila Co Clean It Zero Cleansing Balm Nourishing,banila co.,Cleanser,cleansing-balm,4.6,"literally the best cleansing balm yg pernah aku coba. Teksturnya buttery bgt, meleleh ditangan. Makeup tebel dan eye makeup detail + mascara tebel pun hilangg pake inii. Aku pernah nyoba bersiin lagi pake kapas sama micellar water dan kapasnya bener bener bersih?

minusnya, harganya sih lumayan pricey yaa. Tapi bisa dipake lebih dari sebulan kok jadi worth it! def repurchase!"
Aqua Reotier Gel Cleanser,L'Occitane,Cleanser,face-wash,4.8,"Ini botol kedua ak,,yg pertama beli di store nya langsung,,seneng bli di SoCo dpt potngan,,texturenya enak habis cuci muka,kerasa nya lembab ga kering,,rekomended walpun harganya lumayan hehehe"
Antioxidant Cleansing Foam,Raiku,Cleanser,face-wash,4.7,Teksturnya cenderung cair jadi mudah tumpah dan boros. Lebih cocok dengan packaging tube. Warna putih susu. Ada wangi seperti bayi. Harganya cukup pricey untuk facial foam
Anti Aging Cleanser Wash,Elsheskin,Cleanser,face-wash,4.3,bagus lumayaaaaan produknya enak dipake. bikin keset muka tapi juga ngelembabin. beli produk buat mama dan katanya paling bagus dari semua facial wash yang pernah dia coba.
Among Us Daily Fresh Cleansing Foam Rice,Holika Holika,Cleanser,face-wash,4.7,Enak banget summmpahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhgh
Among Us Daily Fresh Cleansing Foam Olive,Holika Holika,Cleanser,face-wash,4.5,"Tertarik mencoba produk ini karena ada kandungan olive oil dan claim yang melembabkan, lalu pas aku pakai busanya lumayan banyak serta memang membuat wajah menjadi lebih kesat tanpa efek ketarik. Ini memang bisa ampuh membersihkan wajah pas sore setelah activity, klo untuk mencerahkan masih belum keliatan namun mungkin butuh waktu beberapa hari, minggu atau bulan. Over all is good. For repurchase again probably yes."
AHA-BHA-PHA Acne Foam,Some By Mi,Cleanser,face-wash,4.8,"Foam nya lembuat banget enak untuk dipakai dan hasilnya pun membuat wajah lebih cerah dan bersinar hehe. After pemakaian minyak diwajah berkurang, jerawat cepat kempes. Aroma nya mint gtu aku sukak"
AHA-BHA-PHA 30 Days Miracle Cleansing Bar,Some By Mi,Cleanser,cleansing-bar,4.7,"kemasan produk rapi ,baru mau pakai, semoga saja cocok sama kulit aku, semoga bisa menghilangkan atau memudarkan jerawat membandel, semoga cocok kalau cocok pesan lagi"
Age Defying Facial Wash,Mineral Botanica,Cleanser,face-wash,4.5,"Fw ini kurang cocok buat gue, teksturnya bikin licin dan wangi banget. Untuk kulit kering cocok si bikin lembab tp ya itu licin bgt kayak sabun cair atau emg teksturnya yg seperti itu si."
Age Defy Make Up Remover,Safi,Cleanser,makeup-remover,4.6,"Mengangkat kotoran dan makeup di wajah dengan baik guysss! Untuk harga agak lumayan yaa di lihat dari ukuran yg kecil huhu tapi efektifitasnya bagus dan effortless ofc untuk menghapus makeup, pilihan afforable dr blanc chroma cleansing oil, go cuss beli guys"
Acneact Witch Hazel & BHA Gentle Acne Facial Wash,Erha,Cleanser,face-wash,4.6,bagus bgt ga bikin kulit kaku. enak pas dipake busa nya jg udah banyak walopun dipake dikit. Ga bikin berjerawat jg must tryyy bgt buat yg bingung nyari facial wash
AcneAct Acne Cleansing Scrub Beta Plus (ACSBP),Erha,Cleanser,scrub-exfoliator,4.6,"Sumpah ini sabun cuci muka paling manjurr buat kulit aku yg tipikal berminyak dan gampang sensitif, ngilangin minyak dan cepet bikin kering si jerawat aktif. Pokonyaa luvv bngt sama ini Produk. Awalnya direkomendasiin sama temen yg dipakai dia gak cocok ternyata cocok di akuu hihi happy bngtt?"
Acne Foam Cleanser Heartleaf Foam,Abib,Cleanser,face-wash,4.8,"Cleanser terbaik, kayanya udah gak akan ganti produk lain, karena semenjak pake ini bener-bener jadi jarang banget jerawatan, selain bikin calming mencegah jerawat juga. Teksturnya creamy lumayan banyak busa tapi gak yang lebay gitu, halus dan bikin tetep lembab karena aku pake rangkain lengkap juga dari Abib??"
